"fdate","vdate","geounit","soilm"
"2003-10-01","2003-10-01","BRA.PR.03",439.2
"2003-10-01","2003-10-01","BRA.PR.04",421.4
"2003-10-01","2003-10-01","BRA.PR.05",472.1
"2003-10-01","2003-10-01","BRA.PR.06",513.9
"2003-10-01","2003-10-01","BRA.PR.07",537.1
"2003-10-01","2003-10-01","BRA.PR.08",530.6
"2003-10-01","2003-10-01","BRA.PR.09",485.6
"2003-10-01","2003-10-01","BRA.PR.10",501.7
"2003-10-01","2003-10-01","BRA.RJ.01",336.1
"2003-10-01","2003-10-01","BRA.RJ.02",320.8
"2003-10-01","2003-10-01","BRA.RJ.03",378.8
"2003-10-01","2003-10-01","BRA.RJ.04",505
"2003-10-01","2003-10-01","BRA.RJ.05",428.9
"2003-10-01","2003-10-01","BRA.RJ.06",428
"2003-10-01","2003-10-01","BRA.RN.01",109.8
"2003-10-01","2003-10-01","BRA.RN.02",104.9
"2003-10-01","2003-10-01","BRA.RN.03",156.7
"2003-10-01","2003-10-01","BRA.RN.04",244.5
"2003-10-01","2003-10-01","BRA.RO.01",368
"2003-10-01","2003-10-01","BRA.RO.02",375.6
"2003-10-01","2003-10-01","BRA.RR.01",529.1
"2003-10-01","2003-10-01","BRA.RR.02",459
"2003-10-01","2003-10-01","BRA.RS.01",526.8
"2003-10-01","2003-10-01","BRA.RS.02",538.8
"2003-10-01","2003-10-01","BRA.RS.03",555.2
"2003-10-01","2003-10-01","BRA.RS.04",559.7
"2003-10-01","2003-10-01","BRA.RS.05",535.5
"2003-10-01","2003-10-01","BRA.RS.06",551.4
"2003-10-01","2003-10-01","BRA.RS.07",567
"2003-10-01","2003-10-01","BRA.SC.01",505.9
"2003-10-01","2003-10-01","BRA.SC.02",457.5
"2003-10-01","2003-10-01","BRA.SC.03",477
"2003-10-01","2003-10-01","BRA.SC.04",446.5
"2003-10-01","2003-10-01","BRA.SC.05",442.3
"2003-10-01","2003-10-01","BRA.SC.06",461.5
"2003-10-01","2003-10-01","BRA.SE.01",212.3
"2003-10-01","2003-10-01","BRA.SE.02",299.3
"2003-10-01","2003-10-01","BRA.SE.03",377.3
"2003-10-01","2003-10-01","BRA.SP.01",262.9
"2003-10-01","2003-10-01","BRA.SP.02",293.3
"2003-10-01","2003-10-01","BRA.SP.03",248.2
"2003-10-01","2003-10-01","BRA.SP.04",321
"2003-10-01","2003-10-01","BRA.SP.05",286
"2003-10-01","2003-10-01","BRA.SP.06",275.4
"2003-10-01","2003-10-01","BRA.SP.07",287.1
"2003-10-01","2003-10-01","BRA.SP.08",327.3
"2003-10-01","2003-10-01","BRA.SP.09",328.1
"2003-10-01","2003-10-01","BRA.SP.10",380
"2003-10-01","2003-10-01","BRA.SP.11",397.5
"2003-10-01","2003-10-01","BRA.SP.12",327
"2003-10-01","2003-10-01","BRA.SP.13",366.8
"2003-10-01","2003-10-01","BRA.SP.14",444.5
"2003-10-01","2003-10-01","BRA.SP.15",357.4
"2003-10-01","2003-10-01","BRA.TO.01",232
"2003-10-01","2003-10-01","BRA.TO.02",219
"2003-11-01","2003-11-01","BRA.AC.01",461.3
"2003-11-01","2003-11-01","BRA.AC.02",448.1
"2003-11-01","2003-11-01","BRA.AL.01",118.5
"2003-11-01","2003-11-01","BRA.AL.02",224.3
"2003-11-01","2003-11-01","BRA.AL.03",326.9
"2003-11-01","2003-11-01","BRA.AM.01",520.7
"2003-11-01","2003-11-01","BRA.AM.02",539.2
"2003-11-01","2003-11-01","BRA.AM.03",436.1
"2003-11-01","2003-11-01","BRA.AM.04",475.7
"2003-11-01","2003-11-01","BRA.AP.01",341.9
"2003-11-01","2003-11-01","BRA.AP.02",364.9
"2003-11-01","2003-11-01","BRA.BA.01",214
"2003-11-01","2003-11-01","BRA.BA.02",109.4
"2003-11-01","2003-11-01","BRA.BA.03",196.9
"2003-11-01","2003-11-01","BRA.BA.04",222.5
"2003-11-01","2003-11-01","BRA.BA.05",421.7
"2003-11-01","2003-11-01","BRA.BA.06",171.8
"2003-11-01","2003-11-01","BRA.BA.07",338
"2003-11-01","2003-11-01","BRA.CE.01",110.5
"2003-11-01","2003-11-01","BRA.CE.02",123
"2003-11-01","2003-11-01","BRA.CE.03",154.2
"2003-11-01","2003-11-01","BRA.CE.04",87.4
"2003-11-01","2003-11-01","BRA.CE.05",87.3
"2003-11-01","2003-11-01","BRA.CE.06",88.8
"2003-11-01","2003-11-01","BRA.CE.07",92.2
"2003-11-01","2003-11-01","BRA.DF.01",339.9
"2003-11-01","2003-11-01","BRA.ES.01",194.8
"2003-11-01","2003-11-01","BRA.ES.02",241.7
"2003-11-01","2003-11-01","BRA.ES.03",255
"2003-11-01","2003-11-01","BRA.ES.04",334.3
"2003-11-01","2003-11-01","BRA.GO.01",257.6
"2003-11-01","2003-11-01","BRA.GO.02",281.5
"2003-11-01","2003-11-01","BRA.GO.03",288.7
"2003-11-01","2003-11-01","BRA.GO.04",298.6
"2003-11-01","2003-11-01","BRA.GO.05",336.5
"2003-11-01","2003-11-01","BRA.MA.01",217.4
"2003-11-01","2003-11-01","BRA.MA.02",204
"2003-11-01","2003-11-01","BRA.MA.03",207.8
"2003-11-01","2003-11-01","BRA.MA.04",174.7
"2003-11-01","2003-11-01","BRA.MA.05",236.6
"2003-11-01","2003-11-01","BRA.MG.01",263.8
"2003-11-01","2003-11-01","BRA.MG.02",171.6
"2003-11-01","2003-11-01","BRA.MG.03",183.5
"2003-11-01","2003-11-01","BRA.MG.04",191.9
"2003-11-01","2003-11-01","BRA.MG.05",319.1
"2003-11-01","2003-11-01","BRA.MG.06",236.6
"2003-11-01","2003-11-01","BRA.MG.07",278.3
"2003-11-01","2003-11-01","BRA.MG.08",223.2
"2003-11-01","2003-11-01","BRA.MG.09",320
"2003-11-01","2003-11-01","BRA.MG.10",380.5
"2003-11-01","2003-11-01","BRA.MG.11",363.7
"2003-11-01","2003-11-01","BRA.MG.12",371.4
"2003-11-01","2003-11-01","BRA.MS.01",344.4
"2003-11-01","2003-11-01","BRA.MS.02",377.8
"2003-11-01","2003-11-01","BRA.MS.03",362.8
"2003-11-01","2003-11-01","BRA.MS.04",462.6
"2003-11-01","2003-11-01","BRA.MT.01",419.5
"2003-11-01","2003-11-01","BRA.MT.02",331.9
"2003-11-01","2003-11-01","BRA.MT.03",358.2
"2003-11-01","2003-11-01","BRA.MT.04",309.4
"2003-11-01","2003-11-01","BRA.MT.05",343.3
"2003-11-01","2003-11-01","BRA.PA.01",389.5
"2003-11-01","2003-11-01","BRA.PA.02",322.8
"2003-11-01","2003-11-01","BRA.PA.03",361.7
"2003-11-01","2003-11-01","BRA.PA.04",312.1
"2003-11-01","2003-11-01","BRA.PA.05",412.9
"2003-11-01","2003-11-01","BRA.PA.06",356.4
"2003-11-01","2003-11-01","BRA.PB.01",103.9
"2003-11-01","2003-11-01","BRA.PB.02",110
"2003-11-01","2003-11-01","BRA.PB.03",165.3
"2003-11-01","2003-11-01","BRA.PB.04",280.6
"2003-11-01","2003-11-01","BRA.PE.01",86.7
"2003-11-01","2003-11-01","BRA.PE.02",66.7
"2003-11-01","2003-11-01","BRA.PE.03",179.1
"2003-11-01","2003-11-01","BRA.PE.04",320.2
"2003-11-01","2003-11-01","BRA.PE.05",357.6
"2003-11-01","2003-11-01","BRA.PI.01",169.5
"2003-11-01","2003-11-01","BRA.PI.02",135.2
"2003-11-01","2003-11-01","BRA.PI.03",159.6
"2003-11-01","2003-11-01","BRA.PI.04",90.8
"2003-11-01","2003-11-01","BRA.PR.01",418.1
"2003-11-01","2003-11-01","BRA.PR.02",510.1
"2003-11-01","2003-11-01","BRA.PR.03",451
"2003-11-01","2003-11-01","BRA.PR.04",433.1
"2003-11-01","2003-11-01","BRA.PR.05",496
"2003-11-01","2003-11-01","BRA.PR.06",542.9
"2003-11-01","2003-11-01","BRA.PR.07",578.9
"2003-11-01","2003-11-01","BRA.PR.08",568.9
"2003-11-01","2003-11-01","BRA.PR.09",518.3
"2003-11-01","2003-11-01","BRA.PR.10",504.3
"2003-11-01","2003-11-01","BRA.RJ.01",388.2
"2003-11-01","2003-11-01","BRA.RJ.02",363.5
"2003-11-01","2003-11-01","BRA.RJ.03",450.4
"2003-11-01","2003-11-01","BRA.RJ.04",551.1
"2003-11-01","2003-11-01","BRA.RJ.05",530.4
"2003-11-01","2003-11-01","BRA.RJ.06",510.4
"2003-11-01","2003-11-01","BRA.RN.01",83.4
"2003-11-01","2003-11-01","BRA.RN.02",80.5
"2003-11-01","2003-11-01","BRA.RN.03",121.1
"2003-11-01","2003-11-01","BRA.RN.04",193.7
"2003-11-01","2003-11-01","BRA.RO.01",392.4
"2003-11-01","2003-11-01","BRA.RO.02",411.2
"2003-11-01","2003-11-01","BRA.RR.01",486.5
"2003-11-01","2003-11-01","BRA.RR.02",404.8
"2003-11-01","2003-11-01","BRA.RS.01",559.8
"2003-11-01","2003-11-01","BRA.RS.02",557.3
"2003-11-01","2003-11-01","BRA.RS.03",584.7
"2003-11-01","2003-11-01","BRA.RS.04",580.4
"2003-11-01","2003-11-01","BRA.RS.05",535.7
"2003-11-01","2003-11-01","BRA.RS.06",568
"2003-11-01","2003-11-01","BRA.RS.07",551.9
"2003-11-01","2003-11-01","BRA.SC.01",548.2
"2003-11-01","2003-11-01","BRA.SC.02",470.7
"2003-11-01","2003-11-01","BRA.SC.03",503.3
"2003-11-01","2003-11-01","BRA.SC.04",463
"2003-11-01","2003-11-01","BRA.SC.05",463.9
"2003-11-01","2003-11-01","BRA.SC.06",464.7
"2003-11-01","2003-11-01","BRA.SE.01",225.2
"2003-11-01","2003-11-01","BRA.SE.02",330.2
"2003-11-01","2003-11-01","BRA.SE.03",390.4
"2003-11-01","2003-11-01","BRA.SP.01",278.9
"2003-11-01","2003-11-01","BRA.SP.02",334.8
"2003-11-01","2003-11-01","BRA.SP.03",262.7
"2003-11-01","2003-11-01","BRA.SP.04",372.5
"2003-11-01","2003-11-01","BRA.SP.05",341.7
"2003-11-01","2003-11-01","BRA.SP.06",339.6
"2003-11-01","2003-11-01","BRA.SP.07",340.4
"2003-11-01","2003-11-01","BRA.SP.08",318.9
"2003-11-01","2003-11-01","BRA.SP.09",345
"2003-11-01","2003-11-01","BRA.SP.10",405.9
"2003-11-01","2003-11-01","BRA.SP.11",413
"2003-11-01","2003-11-01","BRA.SP.12",372.7
"2003-11-01","2003-11-01","BRA.SP.13",439.3
"2003-11-01","2003-11-01","BRA.SP.14",456.9
"2003-11-01","2003-11-01","BRA.SP.15",409.7
"2003-11-01","2003-11-01","BRA.TO.01",320.3
"2003-11-01","2003-11-01","BRA.TO.02",279.7
"2003-12-01","2003-12-01","BRA.AC.01",511
"2003-12-01","2003-12-01","BRA.AC.02",491
"2003-12-01","2003-12-01","BRA.AL.01",102.5
"2003-12-01","2003-12-01","BRA.AL.02",195.3
"2003-12-01","2003-12-01","BRA.AL.03",273
"2003-12-01","2003-12-01","BRA.AM.01",505.4
"2003-12-01","2003-12-01","BRA.AM.02",572.8
"2003-12-01","2003-12-01","BRA.AM.03",451.9
"2003-12-01","2003-12-01","BRA.AM.04",516
"2003-12-01","2003-12-01","BRA.AP.01",373.3
"2003-12-01","2003-12-01","BRA.AP.02",351
"2003-12-01","2003-12-01","BRA.BA.01",276.5
"2003-12-01","2003-12-01","BRA.BA.02",124.2
"2003-12-01","2003-12-01","BRA.BA.03",185.2
"2003-12-01","2003-12-01","BRA.BA.04",210.2
"2003-12-01","2003-12-01","BRA.BA.05",369.4
"2003-12-01","2003-12-01","BRA.BA.06",181.2
"2003-12-01","2003-12-01","BRA.BA.07",313.1
"2003-12-01","2003-12-01","BRA.CE.01",91
"2003-12-01","2003-12-01","BRA.CE.02",97.5
"2003-12-01","2003-12-01","BRA.CE.03",123.8
"2003-12-01","2003-12-01","BRA.CE.04",71.2
"2003-12-01","2003-12-01","BRA.CE.05",71.3
"2003-12-01","2003-12-01","BRA.CE.06",79
"2003-12-01","2003-12-01","BRA.CE.07",88.3
"2003-12-01","2003-12-01","BRA.DF.01",420.7
"2003-12-01","2003-12-01","BRA.ES.01",300.9
"2003-12-01","2003-12-01","BRA.ES.02",332.3
"2003-12-01","2003-12-01","BRA.ES.03",348.1
"2003-12-01","2003-12-01","BRA.ES.04",427.6
"2003-12-01","2003-12-01","BRA.GO.01",349.4
"2003-12-01","2003-12-01","BRA.GO.02",356.6
"2003-12-01","2003-12-01","BRA.GO.03",380.8
"2003-12-01","2003-12-01","BRA.GO.04",384.8
"2003-12-01","2003-12-01","BRA.GO.05",430.7
"2003-12-01","2003-12-01","BRA.MA.01",208.1
"2003-12-01","2003-12-01","BRA.MA.02",221.4
"2003-12-01","2003-12-01","BRA.MA.03",235.6
"2003-12-01","2003-12-01","BRA.MA.04",203.7
"2003-12-01","2003-12-01","BRA.MA.05",315.6
"2003-12-01","2003-12-01","BRA.MG.01",364.4
"2003-12-01","2003-12-01","BRA.MG.02",236.5
"2003-12-01","2003-12-01","BRA.MG.03",237.7
"2003-12-01","2003-12-01","BRA.MG.04",258.3
"2003-12-01","2003-12-01","BRA.MG.05",412.9
"2003-12-01","2003-12-01","BRA.MG.06",331.5
"2003-12-01","2003-12-01","BRA.MG.07",398.3
"2003-12-01","2003-12-01","BRA.MG.08",315.4
"2003-12-01","2003-12-01","BRA.MG.09",419.4
"2003-12-01","2003-12-01","BRA.MG.10",468.3
"2003-12-01","2003-12-01","BRA.MG.11",477.5
"2003-12-01","2003-12-01","BRA.MG.12",476
"2003-12-01","2003-12-01","BRA.MS.01",400
"2003-12-01","2003-12-01","BRA.MS.02",414.8
"2003-12-01","2003-12-01","BRA.MS.03",404
"2003-12-01","2003-12-01","BRA.MS.04",491.5
"2003-12-01","2003-12-01","BRA.MT.01",496
"2003-12-01","2003-12-01","BRA.MT.02",440.5
"2003-12-01","2003-12-01","BRA.MT.03",425
"2003-12-01","2003-12-01","BRA.MT.04",364.2
"2003-12-01","2003-12-01","BRA.MT.05",428.1
"2003-12-01","2003-12-01","BRA.PA.01",360.9
"2003-12-01","2003-12-01","BRA.PA.02",317.5
"2003-12-01","2003-12-01","BRA.PA.03",361.6
"2003-12-01","2003-12-01","BRA.PA.04",328.2
"2003-12-01","2003-12-01","BRA.PA.05",443.9
"2003-12-01","2003-12-01","BRA.PA.06",418.9
"2003-12-01","2003-12-01","BRA.PB.01",91.8
"2003-12-01","2003-12-01","BRA.PB.02",93.7
"2003-12-01","2003-12-01","BRA.PB.03",136.2
"2003-12-01","2003-12-01","BRA.PB.04",234.6
"2003-12-01","2003-12-01","BRA.PE.01",78.9
"2003-12-01","2003-12-01","BRA.PE.02",63
"2003-12-01","2003-12-01","BRA.PE.03",150.6
"2003-12-01","2003-12-01","BRA.PE.04",269.2
"2003-12-01","2003-12-01","BRA.PE.05",297.7
"2003-12-01","2003-12-01","BRA.PI.01",172.9
"2003-12-01","2003-12-01","BRA.PI.02",154.3
"2003-12-01","2003-12-01","BRA.PI.03",223.4
"2003-12-01","2003-12-01","BRA.PI.04",128.7
"2003-12-01","2003-12-01","BRA.PR.01",460.9
"2003-12-01","2003-12-01","BRA.PR.02",541.4
"2003-12-01","2003-12-01","BRA.PR.03",478.2
"2003-12-01","2003-12-01","BRA.PR.04",445.7
"2003-12-01","2003-12-01","BRA.PR.05",530.9
"2003-12-01","2003-12-01","BRA.PR.06",577.4
"2003-12-01","2003-12-01","BRA.PR.07",621.7
"2003-12-01","2003-12-01","BRA.PR.08",609.3
"2003-12-01","2003-12-01","BRA.PR.09",568.4
"2003-12-01","2003-12-01","BRA.PR.10",534.2
"2003-12-01","2003-12-01","BRA.RJ.01",490.5
"2003-12-01","2003-12-01","BRA.RJ.02",426.6
"2003-12-01","2003-12-01","BRA.RJ.03",531.3
"2003-12-01","2003-12-01","BRA.RJ.04",597.7
"2003-12-01","2003-12-01","BRA.RJ.05",578
"2003-12-01","2003-12-01","BRA.RJ.06",553.7
"2003-12-01","2003-12-01","BRA.RN.01",73
"2003-12-01","2003-12-01","BRA.RN.02",67.9
"2003-12-01","2003-12-01","BRA.RN.03",102.8
"2003-12-01","2003-12-01","BRA.RN.04",167
"2003-12-01","2003-12-01","BRA.RO.01",447.1
"2003-12-01","2003-12-01","BRA.RO.02",450.3
"2003-12-01","2003-12-01","BRA.RR.01",432.3
"2003-12-01","2003-12-01","BRA.RR.02",357.5
"2003-12-01","2003-12-01","BRA.RS.01",614.3
"2003-12-01","2003-12-01","BRA.RS.02",599.6
"2003-12-01","2003-12-01","BRA.RS.03",618.7
"2003-12-01","2003-12-01","BRA.RS.04",599.6
"2003-12-01","2003-12-01","BRA.RS.05",539
"2003-12-01","2003-12-01","BRA.RS.06",588.2
"2003-12-01","2003-12-01","BRA.RS.07",534.6
"2003-12-01","2003-12-01","BRA.SC.01",615.9
"2003-12-01","2003-12-01","BRA.SC.02",530.6
"2003-12-01","2003-12-01","BRA.SC.03",561.1
"2003-12-01","2003-12-01","BRA.SC.04",512.3
"2003-12-01","2003-12-01","BRA.SC.05",512.4
"2003-12-01","2003-12-01","BRA.SC.06",491.8
"2003-12-01","2003-12-01","BRA.SE.01",202.7
"2003-12-01","2003-12-01","BRA.SE.02",311.5
"2003-12-01","2003-12-01","BRA.SE.03",358.3
"2003-12-01","2003-12-01","BRA.SP.01",339.7
"2003-12-01","2003-12-01","BRA.SP.02",418.6
"2003-12-01","2003-12-01","BRA.SP.03",332.5
"2003-12-01","2003-12-01","BRA.SP.04",437.5
"2003-12-01","2003-12-01","BRA.SP.05",438.4
"2003-12-01","2003-12-01","BRA.SP.06",422.5
"2003-12-01","2003-12-01","BRA.SP.07",437.7
"2003-12-01","2003-12-01","BRA.SP.08",352.5
"2003-12-01","2003-12-01","BRA.SP.09",395.8
"2003-12-01","2003-12-01","BRA.SP.10",434.6
"2003-12-01","2003-12-01","BRA.SP.11",438.3
"2003-12-01","2003-12-01","BRA.SP.12",418.4
"2003-12-01","2003-12-01","BRA.SP.13",478
"2003-12-01","2003-12-01","BRA.SP.14",454.3
"2003-12-01","2003-12-01","BRA.SP.15",447.2
"2003-12-01","2003-12-01","BRA.TO.01",414.6
"2003-12-01","2003-12-01","BRA.TO.02",364.7
"2004-01-01","2004-01-01","BRA.AC.01",576.6
"2004-01-01","2004-01-01","BRA.AC.02",537.9
"2004-01-01","2004-01-01","BRA.AL.01",201.7
"2004-01-01","2004-01-01","BRA.AL.02",279
"2004-01-01","2004-01-01","BRA.AL.03",326.1
"2004-01-01","2004-01-01","BRA.AM.01",500.3
"2004-01-01","2004-01-01","BRA.AM.02",592.4
"2004-01-01","2004-01-01","BRA.AM.03",485.7
"2004-01-01","2004-01-01","BRA.AM.04",565.1
"2004-01-01","2004-01-01","BRA.AP.01",476.7
"2004-01-01","2004-01-01","BRA.AP.02",369.9
"2004-01-01","2004-01-01","BRA.BA.01",433.2
"2004-01-01","2004-01-01","BRA.BA.02",287.1
"2004-01-01","2004-01-01","BRA.BA.03",306.2
"2004-01-01","2004-01-01","BRA.BA.04",293.1
"2004-01-01","2004-01-01","BRA.BA.05",432.4
"2004-01-01","2004-01-01","BRA.BA.06",278.9
"2004-01-01","2004-01-01","BRA.BA.07",352
"2004-01-01","2004-01-01","BRA.CE.01",261.3
"2004-01-01","2004-01-01","BRA.CE.02",254.5
"2004-01-01","2004-01-01","BRA.CE.03",277.9
"2004-01-01","2004-01-01","BRA.CE.04",257.5
"2004-01-01","2004-01-01","BRA.CE.05",245.1
"2004-01-01","2004-01-01","BRA.CE.06",256.8
"2004-01-01","2004-01-01","BRA.CE.07",282.5
"2004-01-01","2004-01-01","BRA.DF.01",550.8
"2004-01-01","2004-01-01","BRA.ES.01",457.4
"2004-01-01","2004-01-01","BRA.ES.02",457.8
"2004-01-01","2004-01-01","BRA.ES.03",493.5
"2004-01-01","2004-01-01","BRA.ES.04",545.7
"2004-01-01","2004-01-01","BRA.GO.01",541.7
"2004-01-01","2004-01-01","BRA.GO.02",544.3
"2004-01-01","2004-01-01","BRA.GO.03",536.2
"2004-01-01","2004-01-01","BRA.GO.04",531.9
"2004-01-01","2004-01-01","BRA.GO.05",537.8
"2004-01-01","2004-01-01","BRA.MA.01",340.9
"2004-01-01","2004-01-01","BRA.MA.02",338.4
"2004-01-01","2004-01-01","BRA.MA.03",378
"2004-01-01","2004-01-01","BRA.MA.04",375.6
"2004-01-01","2004-01-01","BRA.MA.05",483.2
"2004-01-01","2004-01-01","BRA.MG.01",502.2
"2004-01-01","2004-01-01","BRA.MG.02",356.8
"2004-01-01","2004-01-01","BRA.MG.03",344.3
"2004-01-01","2004-01-01","BRA.MG.04",358.8
"2004-01-01","2004-01-01","BRA.MG.05",525.7
"2004-01-01","2004-01-01","BRA.MG.06",458.2
"2004-01-01","2004-01-01","BRA.MG.07",535.2
"2004-01-01","2004-01-01","BRA.MG.08",464.5
"2004-01-01","2004-01-01","BRA.MG.09",531.8
"2004-01-01","2004-01-01","BRA.MG.10",548.5
"2004-01-01","2004-01-01","BRA.MG.11",566.4
"2004-01-01","2004-01-01","BRA.MG.12",583.1
"2004-01-01","2004-01-01","BRA.MS.01",423.8
"2004-01-01","2004-01-01","BRA.MS.02",452.9
"2004-01-01","2004-01-01","BRA.MS.03",441.7
"2004-01-01","2004-01-01","BRA.MS.04",473.5
"2004-01-01","2004-01-01","BRA.MT.01",596.6
"2004-01-01","2004-01-01","BRA.MT.02",581.1
"2004-01-01","2004-01-01","BRA.MT.03",490.5
"2004-01-01","2004-01-01","BRA.MT.04",444.6
"2004-01-01","2004-01-01","BRA.MT.05",549.1
"2004-01-01","2004-01-01","BRA.PA.01",352.9
"2004-01-01","2004-01-01","BRA.PA.02",406.1
"2004-01-01","2004-01-01","BRA.PA.03",466.5
"2004-01-01","2004-01-01","BRA.PA.04",436.6
"2004-01-01","2004-01-01","BRA.PA.05",505.2
"2004-01-01","2004-01-01","BRA.PA.06",511.5
"2004-01-01","2004-01-01","BRA.PB.01",272.3
"2004-01-01","2004-01-01","BRA.PB.02",235.5
"2004-01-01","2004-01-01","BRA.PB.03",267.7
"2004-01-01","2004-01-01","BRA.PB.04",332.5
"2004-01-01","2004-01-01","BRA.PE.01",233.8
"2004-01-01","2004-01-01","BRA.PE.02",235.8
"2004-01-01","2004-01-01","BRA.PE.03",247.4
"2004-01-01","2004-01-01","BRA.PE.04",331.4
"2004-01-01","2004-01-01","BRA.PE.05",339
"2004-01-01","2004-01-01","BRA.PI.01",346.6
"2004-01-01","2004-01-01","BRA.PI.02",351.6
"2004-01-01","2004-01-01","BRA.PI.03",409.5
"2004-01-01","2004-01-01","BRA.PI.04",325.2
"2004-01-01","2004-01-01","BRA.PR.01",462.8
"2004-01-01","2004-01-01","BRA.PR.02",522.7
"2004-01-01","2004-01-01","BRA.PR.03",473.2
"2004-01-01","2004-01-01","BRA.PR.04",480.7
"2004-01-01","2004-01-01","BRA.PR.05",554.7
"2004-01-01","2004-01-01","BRA.PR.06",560.6
"2004-01-01","2004-01-01","BRA.PR.07",604
"2004-01-01","2004-01-01","BRA.PR.08",585.7
"2004-01-01","2004-01-01","BRA.PR.09",565
"2004-01-01","2004-01-01","BRA.PR.10",568
"2004-01-01","2004-01-01","BRA.RJ.01",579.4
"2004-01-01","2004-01-01","BRA.RJ.02",485.2
"2004-01-01","2004-01-01","BRA.RJ.03",585.1
"2004-01-01","2004-01-01","BRA.RJ.04",619.6
"2004-01-01","2004-01-01","BRA.RJ.05",595.3
"2004-01-01","2004-01-01","BRA.RJ.06",573.8
"2004-01-01","2004-01-01","BRA.RN.01",229.6
"2004-01-01","2004-01-01","BRA.RN.02",199
"2004-01-01","2004-01-01","BRA.RN.03",239
"2004-01-01","2004-01-01","BRA.RN.04",283.5
"2004-01-01","2004-01-01","BRA.RO.01",541.5
"2004-01-01","2004-01-01","BRA.RO.02",548.6
"2004-01-01","2004-01-01","BRA.RR.01",376.9
"2004-01-01","2004-01-01","BRA.RR.02",305.6
"2004-01-01","2004-01-01","BRA.RS.01",595
"2004-01-01","2004-01-01","BRA.RS.02",596.3
"2004-01-01","2004-01-01","BRA.RS.03",575.9
"2004-01-01","2004-01-01","BRA.RS.04",562.1
"2004-01-01","2004-01-01","BRA.RS.05",516.6
"2004-01-01","2004-01-01","BRA.RS.06",537.3
"2004-01-01","2004-01-01","BRA.RS.07",494.6
"2004-01-01","2004-01-01","BRA.SC.01",614.3
"2004-01-01","2004-01-01","BRA.SC.02",552.3
"2004-01-01","2004-01-01","BRA.SC.03",576.6
"2004-01-01","2004-01-01","BRA.SC.04",529.5
"2004-01-01","2004-01-01","BRA.SC.05",541.5
"2004-01-01","2004-01-01","BRA.SC.06",515.5
"2004-01-01","2004-01-01","BRA.SE.01",291
"2004-01-01","2004-01-01","BRA.SE.02",363.7
"2004-01-01","2004-01-01","BRA.SE.03",410.9
"2004-01-01","2004-01-01","BRA.SP.01",449.8
"2004-01-01","2004-01-01","BRA.SP.02",525.4
"2004-01-01","2004-01-01","BRA.SP.03",421.1
"2004-01-01","2004-01-01","BRA.SP.04",517.4
"2004-01-01","2004-01-01","BRA.SP.05",549.4
"2004-01-01","2004-01-01","BRA.SP.06",518.8
"2004-01-01","2004-01-01","BRA.SP.07",539.4
"2004-01-01","2004-01-01","BRA.SP.08",383.4
"2004-01-01","2004-01-01","BRA.SP.09",464.2
"2004-01-01","2004-01-01","BRA.SP.10",469.9
"2004-01-01","2004-01-01","BRA.SP.11",516.5
"2004-01-01","2004-01-01","BRA.SP.12",502.4
"2004-01-01","2004-01-01","BRA.SP.13",520.2
"2004-01-01","2004-01-01","BRA.SP.14",528.1
"2004-01-01","2004-01-01","BRA.SP.15",507.3
"2004-01-01","2004-01-01","BRA.TO.01",551.2
"2004-01-01","2004-01-01","BRA.TO.02",512.1
"2004-02-01","2004-02-01","BRA.AC.01",599.4
"2004-02-01","2004-02-01","BRA.AC.02",571.7
"2004-02-01","2004-02-01","BRA.AL.01",282.3
"2004-02-01","2004-02-01","BRA.AL.02",353.5
"2004-02-01","2004-02-01","BRA.AL.03",401.6
"2004-02-01","2004-02-01","BRA.AM.01",518.9
"2004-02-01","2004-02-01","BRA.AM.02",598.8
"2004-02-01","2004-02-01","BRA.AM.03",535.7
"2004-02-01","2004-02-01","BRA.AM.04",604.4
"2004-02-01","2004-02-01","BRA.AP.01",583.3
"2004-02-01","2004-02-01","BRA.AP.02",485.6
"2004-02-01","2004-02-01","BRA.BA.01",565.7
"2004-02-01","2004-02-01","BRA.BA.02",442.5
"2004-02-01","2004-02-01","BRA.BA.03",426.1
"2004-02-01","2004-02-01","BRA.BA.04",381.5
"2004-02-01","2004-02-01","BRA.BA.05",482.5
"2004-02-01","2004-02-01","BRA.BA.06",370.7
"2004-02-01","2004-02-01","BRA.BA.07",408.3
"2004-02-01","2004-02-01","BRA.CE.01",473.2
"2004-02-01","2004-02-01","BRA.CE.02",454.5
"2004-02-01","2004-02-01","BRA.CE.03",487.4
"2004-02-01","2004-02-01","BRA.CE.04",464.7
"2004-02-01","2004-02-01","BRA.CE.05",460.4
"2004-02-01","2004-02-01","BRA.CE.06",489.3
"2004-02-01","2004-02-01","BRA.CE.07",537
"2004-02-01","2004-02-01","BRA.DF.01",661.2
"2004-02-01","2004-02-01","BRA.ES.01",513.2
"2004-02-01","2004-02-01","BRA.ES.02",500.1
"2004-02-01","2004-02-01","BRA.ES.03",557.9
"2004-02-01","2004-02-01","BRA.ES.04",589.6
"2004-02-01","2004-02-01","BRA.GO.01",659.2
"2004-02-01","2004-02-01","BRA.GO.02",666.2
"2004-02-01","2004-02-01","BRA.GO.03",649
"2004-02-01","2004-02-01","BRA.GO.04",646.6
"2004-02-01","2004-02-01","BRA.GO.05",617.6
"2004-02-01","2004-02-01","BRA.MA.01",525.8
